gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory	eventType
2440893521																										MGYA00364106_Bacteria::Acidobacteria:Solibacteres:Solibacterales:Solibacteraceae:Candidatus_Solibacter										CC_BY_4_0																											MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364106_Bacteria::Acidobacteria:Solibacteres:Solibacterales:Solibacteraceae:Candidatus_Solibacter						3.0	DNA sequence reads									PRESENT															https://www.ebi.ac.uk/metagenomics/samples/SRS011887	MGYA00364106													24918.0	DNA sequence reads			River sediment sample 2.7 km downstream an Indian waste water treatment plant. GPS coordinates: N 17* 33. 211 E 78* 13.846																																																													https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364106#taxonomic.									Acidobacteria								Bacteria	Acidobacteriota						Acidobacteria						PHYLUM				SYNONYM			1ed81a8b-4f1a-4037-a347-84f01cae6e01	GB	2023-04-07T16:53:04.944Z								TAXON_MATCH_HIGHERRANK		false	false	25	10841181	3	10841181								Acidobacteriota	Candidatus Solibacter		DWC_ARCHIVE	2023-04-07T16:53:04.944Z	2023-04-07T16:52:25.587Z		1.2039489525644112E-4										
2440893520																										MGYA00364106_Bacteria:::::::bacterium_enrichment_culture_clone_Anammox_55										CC_BY_4_0																											MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364106_Bacteria:::::::bacterium_enrichment_culture_clone_Anammox_55						1.0	DNA sequence reads									PRESENT															https://www.ebi.ac.uk/metagenomics/samples/SRS011887	MGYA00364106													24918.0	DNA sequence reads			River sediment sample 2.7 km downstream an Indian waste water treatment plant. GPS coordinates: N 17* 33. 211 E 78* 13.846																																																													https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364106#taxonomic.									Bacteria								Bacteria							Bacteria						KINGDOM				ACCEPTED			1ed81a8b-4f1a-4037-a347-84f01cae6e01	GB	2023-04-07T16:53:05.102Z								TAXON_MATCH_HIGHERRANK		false	false	3	3	3									Bacteria	bacterium enrichment_culture_clone_Anammox_55		DWC_ARCHIVE	2023-04-07T16:53:05.102Z	2023-04-07T16:52:25.587Z		4.013163175214704E-5										
2440893518																										MGYA00364110_Bacteria::Chloroflexi:Caldilineae:Caldilineales:Caldilineaceae										CC_BY_4_0																											MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364110_Bacteria::Chloroflexi:Caldilineae:Caldilineales:Caldilineaceae						2.0	DNA sequence reads									PRESENT															https://www.ebi.ac.uk/metagenomics/samples/SRS011892	MGYA00364110													23122.0	DNA sequence reads			River sediment sample downstream a Swedish waste water treatment plant. GPS coordinates: N 58* 23. 350 E 13* 52. 900.																																																													https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364110#taxonomic.									Caldilineaceae								Bacteria	Chloroflexota	Anaerolineae	Caldilineales	Caldilineaceae			Caldilineaceae						FAMILY				ACCEPTED			1ed81a8b-4f1a-4037-a347-84f01cae6e01	GB	2023-04-07T16:53:05.340Z										false	false	4698	4698	3	10690675	298	1205	4698					Caldilineaceae	Caldilineaceae		DWC_ARCHIVE	2023-04-07T16:53:05.340Z	2023-04-07T16:52:25.587Z		8.649770781074301E-5										
2440893509																										MGYA00364110_Bacteria::Acidobacteria:Solibacteres:Solibacterales:Bryobacteraceae:Bryobacter										CC_BY_4_0																											MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364110_Bacteria::Acidobacteria:Solibacteres:Solibacterales:Bryobacteraceae:Bryobacter						1.0	DNA sequence reads									PRESENT															https://www.ebi.ac.uk/metagenomics/samples/SRS011892	MGYA00364110													23122.0	DNA sequence reads			River sediment sample downstream a Swedish waste water treatment plant. GPS coordinates: N 58* 23. 350 E 13* 52. 900.																																																													https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364110#taxonomic.									Bryobacter Kulichevskaya et al., 2010								Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae		Bryobacter	Bryobacter						GENUS				ACCEPTED			1ed81a8b-4f1a-4037-a347-84f01cae6e01	GB	2023-04-07T16:53:05.463Z										false	false	8225089	8225089	3	10841181	10689929	10731255	10587786	8225089				Bryobacter Kulichevskaya et al., 2010	Bryobacter		DWC_ARCHIVE	2023-04-07T16:53:05.463Z	2023-04-07T16:52:25.587Z		4.3248853905371505E-5										
2440893508																										MGYA00364105_Bacteria::Proteobacteria:Betaproteobacteria:Rhodocyclales:Zoogloeaceae:Zoogloea										CC_BY_4_0																											MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364105_Bacteria::Proteobacteria:Betaproteobacteria:Rhodocyclales:Zoogloeaceae:Zoogloea						7.0	DNA sequence reads									PRESENT															https://www.ebi.ac.uk/metagenomics/samples/SRS011886	MGYA00364105													26502.0	DNA sequence reads			River sediment sample 2.3 km downstream an Indian waste water treatment plant. GPS coordinates: N 17* 33. 077 E 78* 13.983																																																													https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364105#taxonomic.									Zoogloea Itzigsohn, 1868								Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae		Zoogloea	Zoogloea						GENUS				ACCEPTED			1ed81a8b-4f1a-4037-a347-84f01cae6e01	GB	2023-04-07T16:53:05.157Z										false	false	3220272	3220272	3	111	362	648	8931	3220272				Zoogloea Itzigsohn, 1868	Zoogloea		DWC_ARCHIVE	2023-04-07T16:53:05.157Z	2023-04-07T16:52:25.587Z		2.641310089804543E-4										
2440893504																										MGYA00364109_Bacteria::Candidatus_Kaiserbacteria										CC_BY_4_0																											MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364109_Bacteria::Candidatus_Kaiserbacteria						1.0	DNA sequence reads									PRESENT															https://www.ebi.ac.uk/metagenomics/samples/SRS011891	MGYA00364109													28220.0	DNA sequence reads			River sediment sample 2.2 km upstream an Indian waste water treatment plant. GPS coordinates: N 17* 32. 440 E 78* 15. 707																																																													https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364109#taxonomic.									Bacteria								Bacteria							Bacteria						KINGDOM				ACCEPTED			1ed81a8b-4f1a-4037-a347-84f01cae6e01	GB	2023-04-07T16:53:05.045Z								TAXON_MATCH_HIGHERRANK		false	false	3	3	3									Bacteria	Candidatus Kaiserbacteria		DWC_ARCHIVE	2023-04-07T16:53:05.045Z	2023-04-07T16:52:25.587Z		3.543586109142452E-5										
2440893499																										MGYA00364108_Bacteria::Proteobacteria:Alphaproteobacteria:Rhizobiales:Rhizobiaceae:Rhizobium										CC_BY_4_0																											MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364108_Bacteria::Proteobacteria:Alphaproteobacteria:Rhizobiales:Rhizobiaceae:Rhizobium						1.0	DNA sequence reads									PRESENT															https://www.ebi.ac.uk/metagenomics/samples/SRS011890	MGYA00364108													28220.0	DNA sequence reads			River sediment sample 1.9 km upstream an Indian waste water treatment plant. GPS coordinates: N 17* 37. 357 E 78* 15. 537																																																													https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364108#taxonomic.									Rhizobium Frank, 1889								Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae		Rhizobium	Rhizobium						GENUS				ACCEPTED			1ed81a8b-4f1a-4037-a347-84f01cae6e01	GB	2023-04-07T16:53:05.298Z										false	false	3220733	3220733	3	111	197	1221	7818	3220733				Rhizobium Frank, 1889	Rhizobium		DWC_ARCHIVE	2023-04-07T16:53:05.298Z	2023-04-07T16:52:25.587Z		3.543586109142452E-5										
2440893495																										MGYA00364105_Bacteria::Proteobacteria:Alphaproteobacteria:Caulobacterales:Caulobacteraceae:Phenylobacterium										CC_BY_4_0																											MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364105_Bacteria::Proteobacteria:Alphaproteobacteria:Caulobacterales:Caulobacteraceae:Phenylobacterium						1.0	DNA sequence reads									PRESENT															https://www.ebi.ac.uk/metagenomics/samples/SRS011886	MGYA00364105													26502.0	DNA sequence reads			River sediment sample 2.3 km downstream an Indian waste water treatment plant. GPS coordinates: N 17* 33. 077 E 78* 13.983																																																													https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364105#taxonomic.									Phenylobacterium Lingens et al., 1985								Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae		Phenylobacterium	Phenylobacterium						GENUS				ACCEPTED			1ed81a8b-4f1a-4037-a347-84f01cae6e01	GB	2023-04-07T16:53:05.316Z										false	false	9571613	9571613	3	111	197	1219	4723	9571613				Phenylobacterium Lingens et al., 1985	Phenylobacterium		DWC_ARCHIVE	2023-04-07T16:53:05.316Z	2023-04-07T16:52:25.587Z		3.7733001282922044E-5										
2440893494																										MGYA00364106_Bacteria::Proteobacteria:Alphaproteobacteria:Caulobacterales:Caulobacteraceae:Phenylobacterium										CC_BY_4_0																											MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364106_Bacteria::Proteobacteria:Alphaproteobacteria:Caulobacterales:Caulobacteraceae:Phenylobacterium						4.0	DNA sequence reads									PRESENT															https://www.ebi.ac.uk/metagenomics/samples/SRS011887	MGYA00364106													24918.0	DNA sequence reads			River sediment sample 2.7 km downstream an Indian waste water treatment plant. GPS coordinates: N 17* 33. 211 E 78* 13.846																																																													https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364106#taxonomic.									Phenylobacterium Lingens et al., 1985								Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae		Phenylobacterium	Phenylobacterium						GENUS				ACCEPTED			1ed81a8b-4f1a-4037-a347-84f01cae6e01	GB	2023-04-07T16:53:04.950Z										false	false	9571613	9571613	3	111	197	1219	4723	9571613				Phenylobacterium Lingens et al., 1985	Phenylobacterium		DWC_ARCHIVE	2023-04-07T16:53:04.950Z	2023-04-07T16:52:25.587Z		1.6052652700858816E-4										
2440893484																										MGYA00364107_Bacteria::Acidobacteria:Solibacteres:Solibacterales:Solibacteraceae:Candidatus_Solibacter										CC_BY_4_0																											MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364107_Bacteria::Acidobacteria:Solibacteres:Solibacterales:Solibacteraceae:Candidatus_Solibacter						1.0	DNA sequence reads									PRESENT															https://www.ebi.ac.uk/metagenomics/samples/SRS011888	MGYA00364107													23362.0	DNA sequence reads			River sediment sample 17.5 km downstream an Indian waste water treatment plant. GPS coordinates: N 17* 37. 945 E 78* 09. 813																																																													https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364107#taxonomic.									Acidobacteria								Bacteria	Acidobacteriota						Acidobacteria						PHYLUM				SYNONYM			1ed81a8b-4f1a-4037-a347-84f01cae6e01	GB	2023-04-07T16:53:05.214Z								TAXON_MATCH_HIGHERRANK		false	false	25	10841181	3	10841181								Acidobacteriota	Candidatus Solibacter		DWC_ARCHIVE	2023-04-07T16:53:05.214Z	2023-04-07T16:52:25.587Z		4.280455440458865E-5										
2440893477																										MGYA00364108_Bacteria::Proteobacteria:Gammaproteobacteria:Xanthomonadales:Xanthomonadaceae:Stenotrophomonas										CC_BY_4_0																											MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364108_Bacteria::Proteobacteria:Gammaproteobacteria:Xanthomonadales:Xanthomonadaceae:Stenotrophomonas						1.0	DNA sequence reads									PRESENT															https://www.ebi.ac.uk/metagenomics/samples/SRS011890	MGYA00364108													28220.0	DNA sequence reads			River sediment sample 1.9 km upstream an Indian waste water treatment plant. GPS coordinates: N 17* 37. 357 E 78* 15. 537																																																													https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364108#taxonomic.									Stenotrophomonas Palleroni & Bradbury, 1993								Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae		Stenotrophomonas	Stenotrophomonas						GENUS				ACCEPTED			1ed81a8b-4f1a-4037-a347-84f01cae6e01	GB	2023-04-07T16:53:04.852Z										false	false	3222368	3222368	3	111	362	820	5611	3222368				Stenotrophomonas Palleroni & Bradbury, 1993	Stenotrophomonas		DWC_ARCHIVE	2023-04-07T16:53:04.852Z	2023-04-07T16:52:25.587Z		3.543586109142452E-5										
2440893475																										MGYA00364105_Bacteria::Proteobacteria:Deltaproteobacteria:Desulfuromonadales:Geobacteraceae:Geothermobacter										CC_BY_4_0																											MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364105_Bacteria::Proteobacteria:Deltaproteobacteria:Desulfuromonadales:Geobacteraceae:Geothermobacter						2.0	DNA sequence reads									PRESENT															https://www.ebi.ac.uk/metagenomics/samples/SRS011886	MGYA00364105													26502.0	DNA sequence reads			River sediment sample 2.3 km downstream an Indian waste water treatment plant. GPS coordinates: N 17* 33. 077 E 78* 13.983																																																													https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364105#taxonomic.									Geothermobacter Kashefi et al., 2005								Bacteria	Desulfobacterota	Desulfuromonadia	Desulfuromonadales	Geothermobacteraceae		Geothermobacter	Geothermobacter						GENUS				ACCEPTED			1ed81a8b-4f1a-4037-a347-84f01cae6e01	GB	2023-04-07T16:53:05.410Z										false	false	3220511	3220511	3	10715929	10761152	1383	10856128	3220511				Geothermobacter Kashefi et al., 2005	Geothermobacter		DWC_ARCHIVE	2023-04-07T16:53:05.410Z	2023-04-07T16:52:25.587Z		7.546600256584409E-5										
2440893471																										MGYA00364111_Bacteria::Bacteroidetes:Flavobacteriia:Flavobacteriales:Flavobacteriaceae:Actibacter										CC_BY_4_0																											MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364111_Bacteria::Bacteroidetes:Flavobacteriia:Flavobacteriales:Flavobacteriaceae:Actibacter						13.0	DNA sequence reads									PRESENT															https://www.ebi.ac.uk/metagenomics/samples/SRS011893	MGYA00364111													25352.0	DNA sequence reads			River sediment sample upstream a Swedish waste water treatment plant. GPS coordinates: N 58* 23. 500 E 13* 52. 700																																																													https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364111#taxonomic.									Actibacter Kim et al., 2008								Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae		Actibacter	Actibacter						GENUS				ACCEPTED			1ed81a8b-4f1a-4037-a347-84f01cae6e01	GB	2023-04-07T16:53:05.037Z										false	false	4887623	4887623	3	10707955	7498440	569	8099	4887623				Actibacter Kim et al., 2008	Actibacter		DWC_ARCHIVE	2023-04-07T16:53:05.037Z	2023-04-07T16:52:25.587Z		5.127800568002524E-4										
2440893470																										MGYA00364106_Bacteria::Proteobacteria:Gammaproteobacteria:Legionellales:Coxiellaceae:Aquicella										CC_BY_4_0																											MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364106_Bacteria::Proteobacteria:Gammaproteobacteria:Legionellales:Coxiellaceae:Aquicella						2.0	DNA sequence reads									PRESENT															https://www.ebi.ac.uk/metagenomics/samples/SRS011887	MGYA00364106													24918.0	DNA sequence reads			River sediment sample 2.7 km downstream an Indian waste water treatment plant. GPS coordinates: N 17* 33. 211 E 78* 13.846																																																													https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364106#taxonomic.									Aquicella Santos et al., 2004								Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae		Aquicella	Aquicella						GENUS				ACCEPTED			1ed81a8b-4f1a-4037-a347-84f01cae6e01	GB	2023-04-07T16:53:05.287Z										false	false	3223027	3223027	3	111	362	10891068	5154	3223027				Aquicella Santos et al., 2004	Aquicella		DWC_ARCHIVE	2023-04-07T16:53:05.287Z	2023-04-07T16:52:25.587Z		8.026326350429408E-5										
